DATEADDED,Daily Average Tone
20170725,-179.4842105263158
20170726,-24.584158415841586
20170727,10.2125748502994
20170728,68.0377358490566
20170729,3.5272727272727273
20170730,7.0181818181818185
20170731,-50.85906040268456
20170801,-113.82352941176471
20170802,-39.50898203592814
20170803,-3.3017241379310347
20170804,-13.675438596491228
20170805,-18.72972972972973
20170806,-26.0
20170807,-14.712121212121213
20170808,48.911764705882355
20170809,56.869565217391305
20170810,-73.43367346938776
20170811,-28.73611111111111
20170812,19.233333333333334
20170813,3.0240963855421685
20170814,-23.217391304347824
20170815,22.088709677419356
20170816,-155.2289156626506
20170817,-209.25
20170818,-105.29078014184397
20170819,-45.588235294117645
20170820,-41.32258064516129
20170821,-115.82291666666667
20170822,-57.01149425287356
20170823,-41.928994082840234
20170824,-150.67908309455586
20170825,-104.57879656160459
20170826,-58.310077519379846
20170827,-82.11627906976744
20170828,-80.86976744186046
20170829,-78.4392523364486
20170830,-27.925
20170831,-53.90506329113924
20170901,-121.5021645021645
20170902,-37.17460317460318
20170903,-14.5
20170904,-60.94444444444444
20170905,-46.44827586206897
20170906,-121.82634730538922
20170907,19.082114735658042
20170908,83.76974231088944
20170909,-280.5979381443299
20170910,-182.34763948497854
20170911,-276.62420382165607
20170912,-366.39565217391305
20170913,-126.58423493044822
20170914,91.58614564831261
20170915,90.04137931034482
20170916,-12.23121387283237
20170917,24.22463768115942
20170918,-59.91830065359477
20170919,-439.67098445595855
20170920,-83.41968911917098
20170921,-126.52864157119477
20170922,-84.1399416909621
20170923,-472.7891373801917
20170924,-67.96629213483146
20170925,24.290030211480364
20170926,-64.09185803757829
20170927,27.614864864864863
20170928,160.80260303687635
20170929,43.98705501618123
20170930,62.19108280254777
20171001,38.73831775700935
20171002,-19.554878048780488
20171003,-110.38888888888889
20171004,-611.2026221692491
20171005,-295.65709156193896
20171006,-34.783715012722645
20171007,-6.391304347826087
20171008,13.28169014084507
20171009,-17.741784037558684
20171010,-18.393103448275863
20171011,-6.65546218487395
20171012,113.20642201834862
20171013,-248.52605042016808
20171014,-21.05732484076433
20171015,-43.325581395348834
20171016,3.5705263157894738
20171017,116.32852564102564
20171018,-65.32093517534538
20171019,276.59884559884557
20171020,263.12992545260914
20171021,29.329896907216494
20171022,32.686868686868685
20171023,89.0805785123967
20171024,-2.2107081174438687
20171025,69.48320413436693
20171026,90.1761744966443
20171027,126.43458980044346
20171028,8.619791666666666
20171029,37.90291262135922
20171030,-37.00523560209424
20171031,24.51121076233184
20171101,66.81229773462783
20171102,-1.1538461538461537
20171103,12.489473684210527
20171104,22.7593984962406
20171105,-23.27358490566038
20171106,4.678756476683938
20171107,22.135714285714286
20171108,28.041666666666668
20171109,-82.96478873239437
20171110,-19.363636363636363
20171111,3.206896551724138
20171112,27.831683168316832
20171113,0.12631578947368421
20171114,-4.792727272727273
20171115,-16.638376383763838
20171116,-19.013698630136986
20171117,5.228915662650603
20171118,-32.927536231884055
20171119,16.878048780487806
20171120,24.1
20171121,48.02797202797203
20171122,-40.84177215189873
20171123,-110.10526315789474
20171124,-87.46109510086455
20171125,-34.11764705882353
20171126,1.8333333333333333
20171127,10.75438596491228
20171128,29.917127071823206
20171129,-50.292682926829265
20171130,31.242957746478872
20171201,50.114285714285714
20171202,66.02409638554217
20171203,35.76
20171204,9.196078431372548
20171205,-88.73118279569893
20171206,-105.95149253731343
20171207,-104.64135021097046
20171208,-169.26767676767676
20171209,-26.776315789473685
20171210,3.913793103448276
20171211,-21.95614035087719
20171212,38.14367816091954
20171213,20.168
20171214,14.5
20171215,-48.8562874251497
20171216,-62.27272727272727
20171217,-34.96296296296296
20171218,-98.0919540229885
20171219,-35.90277777777778
20171220,-58.957142857142856
20171221,-141.16756756756757
20171222,-79.4
20171223,-43.48936170212766
20171224,-7.205882352941177
20171225,-1.5454545454545454
20171226,-51.7979797979798
20171227,-77.34677419354838
20171228,70.95412844036697
20171229,-1.443661971830986
20171230,-24.443396226415093
20171231,-138.35714285714286
20180101,9.914285714285715
20180102,2.625
20180103,34.98039215686274
20180104,-11.108108108108109
20180105,4.868421052631579
20180106,36.72289156626506
20180107,-17.108695652173914
20180108,1.5508474576271187
20180109,35.13291139240506
20180110,63.67400881057269
20180111,64.55335968379447
20180112,54.899441340782126
20180113,78.29813664596273
20180114,22.085714285714285
20180115,-20.22772277227723
20180116,-36.084210526315786
20180117,-106.9496855345912
20180118,505.34908845374747
20180119,257.7551139684395
20180120,-832.239946380697
20180121,12.965217391304348
20180122,44.37801608579088
20180123,125.62039045553145
20180124,-15.477564102564102
20180125,-98.68975903614458
20180126,-72.06122448979592
20180127,-9.636363636363637
20180128,35.215053763440864
20180129,5.588571428571429
20180130,145.78625954198472
20180131,119.41516245487365
20180201,64.03180212014134
20180202,7.721649484536083
20180203,57.95238095238095
20180204,-14.142857142857142
20180205,-116.6590909090909
20180206,-16.037037037037038
20180207,54.073593073593074
20180208,137.08949416342412
20180209,43.053030303030305
20180210,-24.10185185185185
20180211,-7.550561797752809
20180212,-40.68181818181818
20180213,-40.56565656565657
20180214,-46.82233502538071
20180215,-14.099447513812155
20180216,-121.78260869565217
20180217,-8.11111111111111
20180218,-20.214285714285715
20180219,-19.820224719101123
20180220,39.40764331210191
20180221,63.54255319148936
20180222,-1.5140845070422535
20180223,-1.7234042553191489
20180224,-23.806122448979593
20180225,-22.31578947368421
20180226,-25.42753623188406
20180227,-119.62637362637362
20180228,89.0996015936255
20180301,84.86734693877551
20180302,-20.197860962566846
20180303,-0.58
20180304,-3.3552631578947367
20180305,-21.364
20180306,32.8
20180307,64.61264822134387
20180308,50.015151515151516
20180309,39.748387096774195
20180310,23.387096774193548
20180311,-0.42857142857142855
20180312,69.60135135135135
20180313,-56.99393939393939
20180314,7.265193370165746
20180315,-77.1
20180316,-168.4503311258278
20180317,-22.68
20180318,27.103448275862068
20180319,-21.81560283687943
20180320,6.539877300613497
20180321,12.089285714285714
20180322,-32.53142857142857
20180323,-17.64406779661017
20180324,-7.758241758241758
20180325,-22.926829268292682
20180326,-38.94166666666667
20180327,31.041095890410958
20180328,-76.9535864978903
20180329,-429.6855670103093
20180330,-435.7827160493827
20180331,-172.67241379310346
