DATEADDED,Daily Average Tone
20170609,-4.567058823529412
20170610,-4.7727272727272725
20170611,-8.065217391304348
20170612,-8.005115089514067
20170613,-4.369973190348525
20170614,-4.025773195876289
20170615,-4.32258064516129
20170616,-5.042071197411003
20170617,-4.946745562130178
20170618,-2.3559322033898304
20170619,-3.9022082018927446
20170620,-3.6196581196581197
20170621,-3.73728813559322
20170622,-3.040449438202247
20170623,-2.7565922920892496
20170624,-2.5894736842105264
20170625,-2.5
20170626,-2.0384615384615383
20170627,-2.89247311827957
20170628,-3.5509708737864076
20170629,-3.446327683615819
20170630,-2.7722513089005236
20170701,-3.375
20170702,-2.0
20170703,-3.5480427046263343
20170704,-3.50187265917603
20170705,-3.3056379821958455
20170706,-3.8933823529411766
20170707,-2.1354466858789625
20170708,-2.727272727272727
20170709,-3.76027397260274
20170710,-1.7377049180327868
20170711,-1.7518987341772152
20170712,-2.624223602484472
20170713,-2.312925170068027
20170714,-3.0597014925373136
20170715,-2.6844919786096257
20170716,-3.7266666666666666
20170717,-4.119658119658119
20170718,-1.4152542372881356
20170719,-1.9465811965811965
20170720,-2.155056179775281
20170721,-3.585253456221198
20170722,-3.0688073394495414
20170723,-1.411764705882353
20170724,-3.115606936416185
20170725,-2.626126126126126
20170726,-1.8761329305135952
20170727,-2.6054590570719602
20170728,-2.547854785478548
20170729,-2.740740740740741
20170730,-2.5885416666666665
20170731,-1.906810035842294
20170801,-2.943152454780362
20170802,-3.497340425531915
20170803,-2.6476964769647697
20170804,-1.9672131147540983
20170805,-2.1475409836065573
20170806,-1.8846153846153846
20170807,-2.3943661971830985
20170808,-3.6163934426229507
20170809,-3.2970588235294116
20170810,-2.7681159420289854
20170811,-2.4708520179372195
20170812,-2.8793103448275863
20170813,-2.262135922330097
20170814,-2.6241830065359477
20170815,-3.3947368421052633
20170816,-1.828358208955224
20170817,-4.236768802228412
20170818,-3.425655976676385
20170819,-3.0055555555555555
20170820,-3.0535714285714284
20170821,-2.2916666666666665
20170822,-3.146788990825688
20170823,-2.0838323353293413
20170824,-2.643884892086331
20170825,-3.0038910505836576
20170826,-3.4580152671755724
20170827,-4.379746835443038
20170828,-1.7923076923076924
20170829,-1.1898734177215189
20170830,-2.603921568627451
20170831,-3.056768558951965
20170901,-1.967032967032967
20170902,-2.3771929824561404
20170903,-3.2781456953642385
20170904,-5.093922651933702
20170905,-3.7629310344827585
20170906,-2.396600566572238
20170907,-2.714492753623188
20170908,-3.1833976833976836
20170909,-2.1743119266055047
20170910,-4.73448275862069
20170911,-3.8489795918367347
20170912,-3.0144927536231885
20170913,-2.9132321041214753
20170914,-2.9969512195121952
20170915,-0.7630331753554502
20170916,-1.6265060240963856
20170917,-1.794871794871795
20170918,-2.6117381489841986
20170919,-1.920353982300885
20170920,-2.8468468468468466
20170921,-2.329359165424739
20170922,-1.9646017699115044
20170923,-1.6581196581196582
20170924,-2.4926470588235294
20170925,-2.246406570841889
20170926,-1.686832740213523
20170927,-2.3010279001468428
20170928,-2.7365339578454333
20170929,-2.6382978723404253
20170930,-2.299363057324841
20171001,-2.0655737704918034
20171002,-1.7705479452054795
20171003,-2.33675799086758
20171004,-2.4368421052631577
20171005,-2.526854219948849
20171006,-1.1768953068592058
20171007,-2.5126050420168067
20171008,-1.2134831460674158
20171009,-2.34375
20171010,-2.4131054131054133
20171011,-1.785294117647059
20171012,-2.0782422293676315
20171013,-1.942800788954635
20171014,-1.9336283185840708
20171015,-2.983050847457627
20171016,-2.5
20171017,-1.3472222222222223
20171018,-1.3399122807017543
20171019,-1.5
20171020,-0.9770491803278688
20171021,-2.168776371308017
20171022,-3.1222707423580784
20171023,-3.1242774566473988
20171024,-2.7615658362989324
20171025,-2.0810055865921786
20171026,-1.7198581560283688
20171027,-1.4398907103825136
20171028,-2.4732824427480917
20171029,-1.7128712871287128
20171030,-1.3717948717948718
20171031,-2.2864864864864867
20171101,-2.0894495412844036
20171102,-2.197674418604651
20171103,-2.2857142857142856
20171104,-2.14070351758794
20171105,-1.3274336283185841
20171106,-1.5894988066825775
20171107,-2.2724358974358974
20171108,-2.2950819672131146
20171109,-1.0822510822510822
20171110,-1.8407079646017699
20171111,-3.8
20171112,-3.727272727272727
20171113,-3.734006734006734
20171114,-2.3309859154929575
20171115,-2.996996996996997
20171116,-1.2845303867403315
20171117,-1.85
20171118,-2.4461538461538463
20171119,-2.1297071129707112
20171120,-1.808
20171121,-1.7535545023696681
20171122,-1.5303514376996805
20171123,-0.7
20171124,-0.9271844660194175
20171125,-1.7976878612716762
20171126,-2.4962406015037595
20171127,-1.736318407960199
20171128,-1.4157706093189963
20171129,-2.2404092071611252
20171130,-1.6731391585760518
20171201,-3.833922261484099
20171202,-3.442857142857143
20171203,-2.8076923076923075
20171204,-1.4202127659574468
20171205,-2.040983606557377
20171206,-0.8125
20171207,-2.0913461538461537
20171208,-3.2452830188679247
20171209,-5.160377358490566
20171210,-2.671875
20171211,-3.1129032258064515
20171212,-4.292613636363637
20171213,-3.2264150943396226
20171214,-2.6386768447837152
20171215,-3.519163763066202
20171216,-0.03007518796992481
20171217,-1.5
