DATEADDED,Daily Average Tone
20170801,45.75925925925926
20170802,15.725663716814159
20170803,18.548387096774192
20170804,23.08641975308642
20170805,19.095238095238095
20170806,-1.5833333333333333
20170807,-8.070707070707071
20170808,-4.644444444444445
20170809,-11.376470588235295
20170810,8.209523809523809
20170811,1.353846153846154
20170812,-20.333333333333332
20170813,-2.793103448275862
20170814,-4.183673469387755
20170815,12.36734693877551
20170816,7.136363636363637
20170817,10.25
20170818,-12.522727272727273
20170819,-1.25
20170820,-37.36363636363637
20170821,-26.694444444444443
20170822,-62.52307692307692
20170823,-2.3529411764705883
20170824,7.5
20170825,8.095238095238095
20170826,-4.416666666666667
20170827,18.46808510638298
20170828,0.7777777777777778
20170829,21.38888888888889
20170830,12.857142857142858
20170831,5.54054054054054
20170901,-117.50666666666666
20170902,-30.303030303030305
20170903,1.125
20170904,-1.5517241379310345
20170905,-22.23076923076923
20170906,-16.0
20170907,-7.638888888888889
20170908,-12.25
20170909,0.25
20170910,17.642857142857142
20170911,-16.98148148148148
20170912,-29.323529411764707
20170913,-19.62121212121212
20170914,-22.942028985507246
20170915,-39.827586206896555
20170916,-32.16129032258065
20170917,-44.2
20170918,-28.36764705882353
20170919,-5.204081632653061
20170920,4.75
20170921,-1.4225352112676057
20170922,9.125
20170923,37.725
20170924,-14.5625
20170925,1.2647058823529411
20170926,15.05
20170927,-1.6
20170928,-36.8
20170929,16.564705882352943
20170930,-0.6521739130434783
20171001,-2.951219512195122
20171002,-17.2183908045977
20171003,29.935897435897434
20171004,-24.186046511627907
20171005,-63.0
20171006,16.016528925619834
20171007,-32.32692307692308
20171008,0.6111111111111112
20171009,-2.4390243902439024
20171010,13.67741935483871
20171011,-9.958333333333334
20171012,0.95
20171013,-4.257142857142857
20171014,23.359375
20171015,-5.283783783783784
20171016,18.32051282051282
20171017,-10.295454545454545
20171018,-85.79545454545455
20171019,-20.625
20171020,-70.52777777777777
20171021,-1.1666666666666667
20171022,28.788888888888888
20171023,15.800947867298579
20171024,66.14173228346456
20171025,3.5943396226415096
20171026,-75.47111111111111
20171027,-60.219298245614034
20171028,17.58823529411765
20171029,12.0
20171030,-5.136363636363637
20171031,-12.38
20171101,-40.97222222222222
20171102,-11.215189873417721
20171103,-9.568181818181818
20171104,5.05
20171105,0.42857142857142855
20171106,6.176470588235294
20171107,-6.76530612244898
20171108,15.693548387096774
20171109,27.512820512820515
20171110,13.30232558139535
20171111,2.0555555555555554
20171112,17.5
20171113,-19.09090909090909
20171114,-195.63114754098362
20171115,-198.96581196581195
20171116,-42.42307692307692
20171117,-68.68085106382979
20171118,-21.696969696969695
20171119,-19.375
20171120,-46.1764705882353
20171121,-28.17241379310345
20171122,-31.725
20171123,-18.176470588235293
20171124,-23.692307692307693
20171125,-27.2
20171126,-1.1923076923076923
20171127,48.68181818181818
20171128,35.43589743589744
20171129,-47.47692307692308
20171130,5.6419753086419755
20171201,24.19375
20171202,0.6875
20171203,-2.608695652173913
20171204,7.532258064516129
20171205,-8.720930232558139
20171206,-21.60655737704918
20171207,-10.511627906976743
20171208,2.5348837209302326
20171209,19.22222222222222
20171210,5.111111111111111
20171211,15.3
20171212,-2.1052631578947367
20171213,20.666666666666668
20171214,-5.8
20171215,18.796296296296298
20171216,11.657142857142857
20171217,20.88235294117647
20171218,10.67741935483871
20171219,18.333333333333332
20171220,14.2
20171221,14.0
20171222,-3.161290322580645
20171223,2.9
20171225,4.0
20171226,-13.34375
20171227,-24.942857142857143
20171228,-24.428571428571427
20171229,0.7894736842105263
20171230,1.5
20171231,23.142857142857142
20180101,-37.291666666666664
20180102,9.68421052631579
20180103,-3.1
20180104,-6.708333333333333
20180105,-36.54716981132076
20180106,9.75
20180107,6.142857142857143
20180108,1.1590909090909092
20180109,11.59375
20180110,-33.806451612903224
20180111,14.071428571428571
20180112,0.8571428571428571
20180113,3.2142857142857144
20180114,-1.5
20180115,0.7333333333333333
20180116,-40.96875
20180117,-99.15789473684211
20180118,-28.857142857142858
20180119,32.74193548387097
20180120,2.473684210526316
20180121,2.75
20180122,7.416666666666667
20180123,-77.5530303030303
20180124,0.8636363636363636
20180125,-9.878048780487806
20180126,17.576271186440678
20180127,3.761904761904762
20180128,-1.6666666666666667
20180129,-1.4029850746268657
20180130,-14.431818181818182
20180131,13.773584905660377
20180201,18.365384615384617
20180202,-14.520547945205479
20180203,-49.54054054054054
20180204,-9.26865671641791
20180205,10.192307692307692
20180206,6.444444444444445
20180207,-19.050420168067227
20180208,0.9393939393939394
20180209,-8.454545454545455
20180210,13.0
20180211,10.521739130434783
20180212,-1.8666666666666667
20180213,-36.63636363636363
20180214,-1.5314685314685315
20180215,13.64423076923077
20180216,-42.77777777777778
20180217,-66.4090909090909
20180218,-12.96774193548387
20180219,-0.9166666666666666
20180220,-7.270833333333333
20180221,-51.59322033898305
20180222,-7.641025641025641
20180223,-42.21518987341772
20180224,-44.87850467289719
20180225,-23.25
20180226,0.2857142857142857
20180227,1.6
20180228,-18.69811320754717
20180301,-3.0
20180302,-14.2
20180303,10.176470588235293
20180304,-1.6363636363636365
20180305,17.32
20180306,-5.393939393939394
20180307,33.69565217391305
20180308,0.5666666666666667
20180309,3.0
20180310,8.785714285714286
20180311,9.222222222222221
20180312,9.470588235294118
20180313,8.947368421052632
20180314,-1.8863636363636365
20180315,-0.46875
20180316,6.7368421052631575
20180317,4.75
20180318,0.08333333333333333
20180319,-17.0
20180320,28.106060606060606
20180321,27.391752577319586
20180322,39.701492537313435
20180323,-24.82608695652174
20180324,-90.1311475409836
20180325,-16.79310344827586
20180326,-54.49122807017544
20180327,-50.32835820895522
20180328,-76.46464646464646
20180329,-213.30872483221478
20180330,-50.84615384615385
20180331,-88.28571428571429
20180401,-62.916666666666664
20180402,-225.80575539568346
20180403,-63.16883116883117
20180404,-82.9326923076923
20180405,-25.78846153846154
20180406,-3.760869565217391
20180407,-2.8
20180408,-4.4
20180409,-1.45
20180410,2.8688524590163933
20180411,-80.3225806451613
20180412,-88.91666666666667
20180413,-91.99130434782609
20180414,-30.392156862745097
20180415,-6.285714285714286
20180416,-101.41379310344827
20180417,-81.56692913385827
20180418,-95.59574468085107
20180419,-35.33009708737864
20180420,-47.69565217391305
20180421,-36.15625
20180422,-15.538461538461538
20180423,24.661290322580644
20180424,-5.785714285714286
20180425,6.777777777777778
20180426,4.6521739130434785
20180427,-6.705882352941177
20180428,-10.695652173913043
20180429,-54.625
20180430,-87.27678571428571
20180501,-66.53164556962025
20180502,-62.63636363636363
20180503,-62.704081632653065
20180504,-32.96629213483146
20180505,-15.9
20180506,-3.625
20180507,-7.105263157894737
20180508,13.952380952380953
20180509,-41.10606060606061
20180510,-222.4625850340136
20180511,-138.52
20180512,-24.714285714285715
20180513,-13.211267605633802
20180514,-83.96120689655173
20180515,-250.14830508474577
20180516,-152.40579710144928
20180517,-165.99444444444444
20180518,-40.88297872340426
20180519,-11.675
20180520,-12.75
20180521,-33.850746268656714
20180522,-74.75806451612904
20180523,-39.9059829059829
20180524,-140.3111111111111
20180525,-267.73893805309734
20180526,-114.67368421052632
20180527,-101.6891891891892
20180528,-21.105263157894736
20180529,-200.07272727272726
